ra,dec
1.7528241,-0.619974
54.008338,-0.838646
5.0342862,1.1706068
12.495559,0.43672648
13.457768,-1.029409
23.954626,-0.519675
19.377312,-0.42973
43.803129,0.28562022
39.231093,-0.086886067
43.433454,-1.0078346
5.3703783,-0.70461832
8.054576,0.626336
37.881259,1.1724162
8.9215136,-0.69771767
5.9061404,1.0967215
50.760384,0.396073
7.8736105,-0.22672557
8.4635755,-0.51995777
32.665692,0.8495238
5.9958039,-1.1766946
8.4553837,1.1342442
52.27372,0.12915
29.01632,-0.10999031
21.258635,-0.437544
37.279572,0.501035
8.4915649,-1.2111956
26.14041,-0.056466
8.527136,0.508325
22.272848,0.884157
6.3365528,-0.12048811
6.047077,-0.407393
23.745728,0.124405
26.7234,1.103087
38.904657,-0.41531873
7.976806,-0.94008298
25.714482,1.153133
9.101512,-0.108564
8.7107157,-1.0200635
19.715174,0.193332
24.758657,-1.1042451
16.633446,0.88041729
25.972266,0.24228367
11.926937,-0.73763682
32.408901,0.131383
3.508684,1.214672
51.81662,-0.26283
25.221889,0.336344
9.7221205,-1.0085929
48.208523,-0.184162
38.28601,-0.75797515
24.986507,0.354235
1.83765099999999,-0.61771687
27.376272,-0.81610751
29.505486,0.447789
51.888182,-0.664068
17.728312,0.601842
11.49356,-0.49423265
34.956863,-0.91965681
5.437612,1.0626619
49.217007,-0.009975
39.010381,-1.025144
9.906023,-0.84601
39.546998,-0.57548947
44.984504,-1.2466933
9.0336818,-0.08229795
12.778075,1.0016227
32.309906,-0.526039
48.712407,-1.0201964
41.60859,-0.71772
13.822967,-0.0048579047
56.2293,0.14373802
9.2986753,0.60800766
45.422874,-1.21252
44.868931,0.535426
13.862105,0.262359
45.231321,0.19198162
1.878958,1.077851
26.496615,1.2585688
47.277144,0.470927
21.862835,0.84752532
48.101446,-0.1847296
0.76462085,-1.2450716
40.335152,0.50652698
6.2780239,0.60373622
15.743061,0.057987
34.754061,-0.64428546
41.52876,0.16246
48.379612,-0.55544346
7.4169059,-0.14039678
48.529888,-0.10209275
2.309863,0.765917
47.04921,-1.004504
3.40854940000003,0.85711155
34.463149,-0.55053543
9.606001,-0.217399
24.321171,-0.81338
35.815565,-0.67805876
8.6073819,-0.23496879
2.6713398,-0.28506485
30.59168,-0.99079037
22.565035,-0.596174
13.536368,-1.0012264
38.560819,0.97146778
32.618977,-0.71309447
13.596788,-0.43735901
55.048767,1.141283
13.32712,0.84706787
4.1046834,0.65628599
8.1613158,1.1779539
15.080121,-0.417295
37.211047,0.0068489923
12.186326,0.45754116
10.181887,-0.27898795
9.125121,-0.612635
12.734045,0.59959736
8.846831,-0.379934
4.8611093,0.039509247
41.409124,0.56220799
9.4984558,1.2106464
16.789655,-0.922897
39.105782,0.380765
18.853001,-0.80626281
20.032883,-1.154243
25.649577,0.68744902
6.054323,-0.835751
55.889744,0.77576327
9.368638,-0.185959
18.658743,1.21087
41.420662,0.212469
47.145668,1.065134
55.722595,-0.47332754
9.326988,0.897691
12.070186,-0.56801793
37.459972,-0.234916
12.299847,0.71697253
40.436188,-0.869599
39.29069,-1.1898593
15.1773,0.47797301
0.628569,0.853347
21.260309,1.1942295
10.144038,-0.093583399
8.5623817,0.4619691
13.001747,1.179716
42.21642,-0.1231
8.934382,-1.167763
5.9769427,1.0690784
25.434958,-1.207802
13.357847,-0.367054
9.0335732,-1.0235619
42.07286,-1.22933
14.6662,-1.25849
49.317963,0.172097
7.74073,-0.460438
15.783544,0.715343
36.258615,-0.26139679
22.003328,-1.155496
17.516266,0.847722
15.9881,0.65865101
33.863522,-0.909407
1.76000219999997,0.19748967
5.804215,0.818502
9.7853468,-0.24796919
1.843505,-0.466302
8.7690361,-0.57921998
26.108925,1.0384224
6.4090247,0.76739882
9.2552601,0.075444685
43.708221,0.976515
38.965311,-1.0030432
8.523716,1.193819
9.5378718,0.015898809
55.44249,0.51811448
47.100002,-0.176328
14.491,0.97839699
4.392863,0.17524915
25.502603,-0.955642
18.918453,-0.779814
9.1282802,1.0569074
7.009558,0.193097
2.168082,0.327182
7.778754,-0.91829376
11.406075,-0.996161
11.610924,-1.0654437
48.850914,-0.068380829
36.348659,0.46196989
29.3658,-1.085686
4.1734136,0.43880872
11.456181,1.07445
8.44706559999997,-0.89319252
53.200428,-0.823301
14.408027,-0.604075
45.265598,-0.942552
8.6501404,1.078557
10.681311,-0.971525
30.767336,0.78563
11.752549,0.86392149
10.700812,0.33201614
17.712044,-0.54468
15.840011,-0.141251
12.860513,-0.84306909
11.418786,-0.664749
4.472655,-0.462456
11.821284,0.84295315
40.054287,0.35243592
29.264769,-0.901761
43.946342,0.853443
6.3209932,-0.92421684
37.437325,0.47433392
27.310976,0.42879
49.717524,0.67480915
25.295182,0.909455
17.594934,1.036192
11.897154,-0.834565
7.826841,-0.660508
23.937517,1.183409
6.8273034,-0.75443026
17.137515,-0.547471
37.568922,0.21037055
9.5859452,0.37193022
9.357829,0.92755927
54.649437,0.66953
23.256728,-0.40689802
25.33971,1.190936
22.079369,-0.819096
11.606394,0.577789
5.5149741,-0.11637276
12.206719,0.94731729
4.0849905,-1.0835426
28.690184,-0.56735394
5.5155877,0.10491836
10.481961,0.998596
42.578168,-0.62584497
31.061907,-0.807968
10.610155,1.068475
54.264462,-0.089952562
10.527615,1.151762
10.162693,-0.60778647
51.14016,1.19421
15.599755,-1.2535911
14.3347,-0.53047103
39.325883,0.94454237
11.021416,-0.91516135
20.462128,0.310646
37.295448,-0.190097
13.521949,0.982598
16.726639,1.046017
42.811641,1.022111
48.809063,0.685338
29.690141,-1.0420452
28.270208,-0.81873988
8.3074893,1.0796484
54.152406,0.89381266
15.833174,1.243012
2.541107,-1.121864
8.1393901,0.28487256
6.50888,-0.34750071
35.955383,0.805986
15.992924,0.205339
55.622299,0.44496878
30.210878,-1.0927393
49.065952,-0.777266
29.063587,-0.80789
30.024326,-0.73646394
3.637281,0.171804
48.640711,0.68034344
39.91703,0.490229
9.5958788,0.15576233
4.843553,0.1858
31.283709,0.600015
44.780532,-0.34857644
5.42126189999999,0.90973252
9.7985519,-0.53235487
20.115076,-0.79312879
54.919751,0.11497104
19.842213,-0.22575144
15.5372,-1.0654401
7.80127,-0.142887
7.058971,-1.098799
4.8475958,-0.91400838
17.436739,-1.0414675
3.921147,-0.10718
7.9698038,-0.31368842
8.734837,-1.06726
13.0731,0.92037702
6.7867832,-0.83446158
38.906495,-0.72427476
9.6634807,-0.92235691
36.850914,-0.055812588
8.53548310000002,1.2208853
27.418276,0.611516
10.421666,0.735362
47.706879,-0.815693
38.861827,-1.0363721
18.051443,0.414179
31.007616,0.3194
28.731954,0.46216728
37.011893,-1.136655
12.33681,0.713018
5.1790601,-0.19097744
11.830098,-0.649096
37.859566,1.184672
31.301136,-1.131302
39.595884,-0.39551319
7.602398,0.319681
47.073814,0.841302
37.14714,0.31681151
10.34856,-0.732801
52.481413,-0.402225
45.293711,1.1784052
32.130851,-0.415322
11.963675,1.0091383
9.0821095,-1.2535339
19.228533,0.031613
27.156206,-0.476804
10.837738,0.941237
8.5336628,0.70122967
13.908191,1.103106
20.419336,0.284312
42.279491,-0.52076296
3.049178,-0.699668
22.689741,0.30055
41.932579,0.157679
1.1965352,-0.63800523
29.772415,-0.761473
13.549921,0.79640366
16.044905,-0.798392
45.626196,0.22609418
10.12146,0.84351843
38.031895,-0.33754869
12.769054,-0.92594543
8.23903130000002,0.24894937
1.568265,0.62424
12.198622,0.49780455
2.1527864,0.76880834
22.65834,-0.22146408
52.883461,0.203262
11.092164,-1.038065
15.887977,0.29857892
30.660753,-1.22042
6.377486,0.73774123
12.413557,-0.737339
37.929287,-0.577054
28.879625,-0.67849465
38.151208,1.0998379
54.161801,-0.60453434
36.875803,1.1920389
34.974182,0.873724
3.2182977,0.65248192
9.0076661,-0.44718921
14.929868,-1.141314
9.78128900000002,-0.365281
29.356002,-0.861208
43.204235,-1.180523
9.0693747,-0.16471195
21.211922,-1.117394
12.6623,-1.19358
11.62866,0.51745
29.149857,-0.12858
29.593517,-0.192267
10.665817,-0.258167
11.444604,-0.34625637
15.010921,1.165888
9.1196094,-1.1109152
8.7656706,-0.34507302
5.839484,-0.517853
21.28861,0.13922249
6.2685808,-0.82165201
37.573724,1.1169266
40.070564,-0.496712
29.350098,0.69002426
26.353329,0.969671
8.4609384,0.8556964
19.340733,0.607891
8.4419527,0.25398663
37.715919,1.032741
50.043991,1.1645733
2.623139,0.635947
37.06038,0.4070402
17.500587,0.131623
42.16308,0.13214
38.498839,1.0737781
4.273545,0.535423
8.725889,-1.1761795
20.985584,-0.091347
4.945373,0.462781
26.15872,0.640316
12.33136,0.074406
8.64296999999999,-1.2163516
52.397426,-0.18930672
9.854367,0.026385
44.266218,-0.11770353
38.363632,-0.91403313
6.0976338,1.0257293
10.942071,-0.893292
18.217177,0.085091
5.506095,-0.278073
21.65123,-0.726088
17.277228,0.030304107
52.048417,-0.071015268
3.7445884,-0.16223316
50.43852,0.58101298
8.46772529999998,0.38256011
21.981957,0.57797118
28.932522,0.573029
31.428137,-0.710416
8.3961963,-0.41967891
36.071921,0.148592
16.007243,1.2187682
21.867289,-1.232795
9.9674799,-0.42319032
30.027147,-1.026231
8.6046497,1.0666243
16.852193,1.0799186
55.356954,0.8628027
50.064411,0.46741556
9.5012214,0.90349414
53.148961,1.130783
23.320553,-0.482722
8.8292999,-0.97906717
13.994977,0.46670405
43.713228,-0.93424824
18.928875,0.165382
12.454738,-0.096840344
9.7437503,-0.11039951
8.613818,-1.144569
4.209777,-1.256886
41.862806,0.91472833
2.2625119,0.37984304
5.228722,-0.257498
13.918427,0.18365761
37.380554,-0.153885
27.562973,-0.82818038
50.827126,0.27487784
18.438072,-0.706223
29.227989,1.1181564
8.7319691,-0.12795916
12.286817,0.35730476
5.7241982,-0.85782603
10.219086,0.1791
7.153768,1.064774
38.349823,0.435072
30.848063,0.614
7.91366,0.84574442
9.7440184,-0.17511948
6.2217718,-0.98698871
24.005364,-0.80621853
16.811176,0.95034674
4.56159389999999,0.6424988
44.214836,0.993442
12.276926,-1.1558449
35.670398,-1.2249068
43.191786,0.96065297
52.161189,1.102061
10.036659,-1.067916
10.450234,-0.85763
8.1671938,-0.28090483
16.63518,-0.672358
24.066135,0.46226251
7.210983,-0.684337
34.795531,-0.92233043
34.371632,-0.523704
46.671867,-0.452304
36.162556,-0.482259
0.73769529,-0.33129287
12.81881,0.74082065
15.511795,0.858969
48.001059,0.29738503
22.7589,1.1985401
9.951807,0.547727
32.540932,0.63149
11.647456,0.249112
54.824325,-0.90441273
38.568919,-1.0729378
23.330528,-0.382632
38.726137,0.47093995
8.7000892,0.56248548
4.2409615,0.8336604
36.663574,0.170101
25.521861,-1.0293747
17.925985,1.123562
4.3144867,0.63526333
9.1373977,1.2428206
25.637091,0.712226
14.365,-0.100987
51.984013,1.03674
8.6912447,-0.19658823
30.771042,0.7412305
24.148932,-0.467729
25.024483,0.78888
31.676493,-0.890092
8.2691238,-0.74756422
15.69901,-0.418947
12.028099,0.644692
24.443914,0.569136
4.7305604,0.88912658
15.58,-1.08477
11.671399,1.234487
10.243747,0.99274
43.58521,1.2150794
20.585498,0.81221821
49.339405,-0.744979
29.660865,0.298788
46.568497,-0.977856
14.859165,0.6214496
22.67741,-0.714275
7.6680629,0.15573369
38.883952,-0.94055623
2.125082,-0.211977
28.962109,0.760299
43.2844,0.65173
5.0338464,1.1700764
11.32095,0.564218
14.8767,0.63455897
12.610418,-0.43451396
26.929603,-0.861133
21.303244,1.13974
43.572894,1.1536711
25.658109,0.902027
43.452268,1.2457229
9.7101538,0.41062341
29.861487,-0.78782552
19.963009,0.964798
32.056701,0.37476231
35.294746,0.429143
17.816435,-1.026342
5.9696478,0.65636637
44.797495,0.78254619
56.644615,0.725096
2.880327,0.698933
30.105216,-0.081776
49.925791,-1.1078513
11.947593,-1.241366
52.278173,-1.029487
52.188361,1.199917
47.704997,1.0171906
45.096283,0.344585
5.8540005,-0.70117215
38.587549,-0.74297839
11.985563,-1.2185696
10.082123,-0.019388
4.4826164,1.0029128
52.335068,-1.005625
11.994419,1.2376042
44.647942,-0.497278
24.225081,0.78496387
38.842323,-0.761824
40.782295,0.541382
8.3685853,0.37199434
5.8100442,-0.9495465
13.451051,0.31602979
36.869999,0.502607
5.3624187,-0.87800245
11.03552,0.712616
17.490775,-1.0212
15.5046,0.158923
44.009242,1.0800304
52.969943,-0.094255
10.054685,-0.355515
9.33604070000001,0.041885305
7.7605335,0.82464133
8.001843,0.95494208
22.149595,-1.2284461
39.617158,-0.72460283
9.800372,-0.430794
19.353258,-0.89725132
30.113127,-0.095415
36.982619,-0.67197544
4.4841184,1.077126
13.45164,-0.70887135
8.1789254,0.96408342
14.019947,-0.095033669
38.156838,-0.21605044
36.87381,0.283304
23.158054,0.59872097
36.775623,-0.044898
17.003073,-0.476451
17.808348,1.25049
51.439224,-0.160769
13.500208,-0.727167
14.479,0.417696
38.593578,0.97036265
51.162983,1.217041
26.126068,1.096723
5.9134891,0.52401797
55.333907,-1.0665104
41.488357,1.0710833
11.632701,-0.115146
53.518501,-1.099221
27.668909,-0.80890132
24.343899,-0.3527978
41.27084,-0.638713
25.322795,-1.122372
36.754131,0.053978202
38.79784,0.311136
14.485408,0.06563618
46.649396,-0.097047
11.609029,0.85873402
5.40232,-0.523483
53.425747,-0.960296
10.80484,-1.096204
16.766668,0.909323
15.951595,0.037816
8.2603639,-0.52596147
52.434176,-0.67753
30.607847,-1.253979
3.309029,-1.23817
35.515723,-0.824961
11.872034,1.017907
19.90173,-0.771266
12.817078,-0.32867917
39.698018,-0.11844916
9.4667497,0.4424304
51.608662,0.344797
9.6687967,0.2285578
5.3072773,1.198883
5.93626849999998,0.66381755
7.5608863,0.24717092
35.535667,0.769759
46.313268,1.129209
44.24572,-0.45257
8.9395496,-0.98208835
36.493732,-1.1295357
9.5619711,0.69937014
24.121454,1.1738522
52.612423,-0.132557
28.530471,0.55642165
47.326508,0.33861766
26.251368,0.757134
12.121954,0.041830467
6.218643,0.795565
34.602486,-0.868696
9.6039534,-0.66385636
54.011553,0.59531708
12.688717,-0.44457227
53.122748,0.566002
25.277912,-0.474346
9.4356702,-1.2117209
49.820976,-0.56061793
55.608279,-0.99718878
42.028867,0.094486
31.562445,-0.424725
6.91986900000001,0.691338
10.954576,-0.643028
5.9345525,-0.045283818
17.13119,-0.491369
8.868488,0.86274003
5.0414043,0.4961148
31.244061,-0.029615361
28.845366,0.438948
45.616196,-1.090349
14.5383,0.97137304
9.440042,0.25859
43.828475,0.98818995
42.318111,0.608793
2.434374,0.307027
3.654667,0.270545
4.002571,-0.88625986
54.639015,-0.744667
19.034498,0.725504
29.823945,0.208808
8.9136794,-1.0873373
37.404003,-0.882942
19.300709,1.243843
18.14334,0.368627
18.850424,0.655006
7.729701,0.09507889
5.8120795,-0.42265467
51.136791,0.268779
46.274262,0.41212776
16.618219,-0.79348
22.945076,-0.528365
46.816895,-0.237042
9.900179,-0.74819627
39.027872,-0.79045659
35.157355,-0.72100393
16.827322,1.104273
18.211216,0.008577
5.6394737,0.22265875
13.111567,0.250741
9.62678,-0.474492
31.250399,-0.573667
41.385674,0.23373316
30.974663,-0.775183
19.715462,0.558611
46.693066,-1.2284632
30.854069,-0.123003
19.545414,0.4507
22.572048,0.707622
6.749847,-1.035794
31.13707,0.044090635
12.785013,0.99346867
8.9834697,-0.4456638
2.775111,-0.395077
49.555973,0.012845
46.331345,0.62926
9.2495711,0.39448326
29.957902,-1.2510546
8.9635445,-0.45405328
38.118492,0.945453
9.4102679,-0.24577965
9.6855349,-0.99615346
25.332476,-1.17525
18.875833,0.69860909
11.320933,1.18761
44.857311,1.135173
36.925709,-0.95915742
24.943462,-0.72170549
37.921181,-0.0070025137
5.058606,0.372362
48.158837,0.65424356
12.3318,-0.136143
12.262855,0.8063288
15.677254,0.116529
42.719822,0.520447
8.2227295,1.2282005
9.69233,0.57438841
18.820847,-0.354381
12.7677,-1.04734
4.33743700000002,0.072556
54.404221,0.334589
43.338284,-0.390537
8.621393,0.980735
9.417912,0.242138
25.407257,-1.084055
6.5844093,-0.62851933
52.075079,0.973845
21.569281,-0.131426
36.030121,1.171377
9.8427245,-0.67773879
19.471973,1.249929
6.742937,-1.235224
12.902834,-1.1556591
50.111717,-0.185144
5.2789181,-0.20532333
51.740364,-0.023262
11.111684,0.08155
4.8030943,0.73918571
12.52444,0.9339732
9.440314,-0.091989
35.105923,-0.369151
4.5595572,-0.81220224
20.032965,0.68357959
11.231882,0.939976
10.858451,-0.651364
5.4845748,0.11962728
30.762129,-0.475361
5.4336351,0.14674065
26.117382,0.860825
9.8420978,0.59164575
18.311012,0.05965
1.7846849,1.0990325
11.818426,0.707648
45.165711,-0.23202364
12.087927,-0.19073449
51.089859,1.107427
5.7298844,0.026461059
21.821323,-1.1955368
45.050498,1.0708818
53.777797,-0.606836
8.7388497,0.98421399
32.98212,0.086622808
48.96349,0.39079
11.923362,-0.213138
18.068438,1.145599
25.882062,-1.178418
10.989975,0.74560044
41.215184,-0.14998111
9.0302991,-0.62506746
30.130855,-0.86330707
42.12459,0.28623
5.4073867,-0.10066348
27.008633,0.38478
30.689528,1.055126
40.846211,-0.32310347
28.834229,-0.14836939
38.8792,0.86712
50.937502,0.16851832
52.471458,-0.541261
29.44043,0.68097353
54.816535,-0.26759937
24.117784,-0.078147498
11.701882,-0.42456675
10.647866,0.259915
41.255957,-0.215947
37.726471,0.520474
36.207344,-0.204381
2.716748,-0.868111
45.420502,-0.124985
24.868876,0.538684
24.732442,-0.594271
7.9163533,0.78905316
39.454959,1.2533141
19.860241,0.059247
15.237084,-0.548752
36.901681,-0.43475601
33.517624,-0.722218
17.934988,0.24852646
50.150932,0.69223
3.040494,-0.832201
10.7963,0.051155
7.90258,-0.2220423
3.8340855,-0.57272885
8.1212718,0.75428681
50.826293,0.27487784
20.281282,-0.800444
44.477554,0.064548
0.619231,0.042944
8.6284144,0.52315746
19.779396,-0.640337
40.198316,-0.61608507
33.717579,0.35063
6.0626882,1.0719688
25.396164,0.289256
8.5955093,0.54796745
2.4475564,-1.0074349
48.882075,0.2740028
10.103496,0.027086
11.285566,0.603826
37.928257,1.072069
11.814408,-1.0750412
5.3390834,0.59208133
27.433197,1.0237045
53.416656,-0.860379
10.895139,0.841076
31.552584,0.257563
47.362637,0.97422169
5.0135311,-1.1176449
4.1995965,0.49557208
41.820792,0.45985433
36.225788,-0.59658696
22.080595,0.651256
9.6964782,1.0832747
15.624,-0.32855299
13.536564,0.2658236
0.702345,-0.971553
29.946358,-1.055671
22.436708,0.946041
5.4345766,-0.15687966
11.7975,-0.69390703
56.438861,-0.61271156
12.1789,-0.98555397
12.183779,0.75803507
30.849281,-0.096120587
13.068426,0.24141644
22.444906,1.0944257
20.522942,-0.808352
15.359869,-0.38295027
49.444225,0.99298133
21.390564,0.51275375
4.6831271,-1.2271081
25.440223,-0.487124
7.8769416,-0.38756971
7.7239934,-0.19637988
47.933575,-0.267552
22.766346,-0.71450701
21.966927,-0.726776
28.971531,-0.369211
14.539112,-0.248466
25.003352,0.712558
38.619815,-1.046922
5.0414539,0.92764393
30.340273,-0.648615
5.78752850000001,0.95378358
26.134887,1.1764793
8.3148708,-1.2002768
26.756096,0.427402
26.197546,0.992059
53.153018,-0.203987
16.431375,0.278767
49.287575,0.74047116
10.254627,0.358494
9.4341369,-0.78894003
38.953613,-0.179825
21.389565,-0.40221455
9.9986323,-0.59779993
12.011293,0.589021
12.155673,0.872847
28.624349,-0.24382133
8.0866367,-0.76695377
46.154449,1.008358
36.72499,1.0766641
40.564349,-0.68371801
26.17425,0.05507
38.679192,0.01431402
11.384466,-0.88056172
42.23417,0.010391001
4.5700525,0.1589505
24.468802,-0.361554
53.990187,-0.579449
25.512273,0.548215
38.621426,0.855523
1.722613,0.438724
16.751062,-0.122997
51.895495,1.1967663
43.769009,0.31053626
22.050927,-0.8458114
6.79359149999999,-0.46334795
9.074134,0.4381957
22.221529,0.5657285
52.157176,0.11847
10.06251,-0.45129745
12.044788,-0.20945695
4.8465887,-0.69855348
13.0095,0.72853099
12.422452,-0.076192645
25.057245,0.478561
25.472405,-1.13641
24.8078,-0.644343
9.3530684,0.87016283
7.9183704,-0.68543672
4.575101,-0.691062
23.663914,0.74529035
25.709553,-0.42661
32.527203,-0.476736
33.76333,-0.770356
9.1806837,-0.95442997
21.567812,-1.255303
10.936587,-0.869633
39.378916,0.6915352
16.929327,1.108764
17.580307,-0.700389
6.706518,0.289968
46.032382,-0.318273
27.743228,0.02069091
24.698862,-0.637303
9.7077648,-0.80800555
26.34528,0.454859
30.007504,-1.171082
21.510556,-0.80961104
13.261361,-0.82145073
51.835377,1.1492952
23.563936,-0.721586
52.047863,-1.231219
12.342281,-0.49266566
39.152242,-1.2345869
9.8362251,0.15250016
12.5761,-0.479578
40.571607,0.26646972
25.506375,-0.758027
14.472608,-0.487252
21.84882,-0.412269
5.5681784,1.1272704
55.084981,-0.01046362
4.510203,-0.07488
36.081709,-0.98365019
20.823389,0.019585
8.874555,-0.641426
48.911667,0.565608
43.487606,0.42021615
6.76806759999999,0.57868616
8.9435207,0.85763849
6.5052002,-0.75604782
10.041696,0.84292847
50.132637,-0.546678
22.047949,-0.346412
0.746491,-0.662765
39.538357,-1.15168
9.1860797,1.1201014
41.150863,0.57819812
18.322968,-0.076708061
1.404058,-0.967519
11.448436,1.207683
14.918801,0.181919
7.158554,-0.116278
38.407211,0.261539
9.8202249,0.90917256
7.9350516,-0.7251734
9.3746011,0.2474113
11.493825,-0.160365
8.9498183,0.68766908
37.771998,-0.44479276
50.501469,0.123038
34.437157,0.851767
9.2665887,-0.74291703
42.921347,-0.29757386
46.332653,0.908053
8.642132,0.782585
47.512942,-0.47632712
32.658665,-0.443954
2.87732410000001,0.49308213
53.012191,1.219364
35.15821,-0.544001
5.3662321,-0.70360852
13.014519,0.96846153
4.4554813,-0.8439741
52.438421,0.530859
37.195282,0.335823
6.754224,-0.271826
5.7493966,-0.78017728
35.322941,-1.203702
8.4524161,-0.91360603
5.1048254,0.97186209
4.00418139999999,-0.59903257
16.758338,-0.556692
10.147437,-0.76919499
44.549965,-0.054838
38.535677,0.018773553
43.560719,-0.092996
25.188407,0.230438
8.50145,-1.114063
20.380892,0.213515
9.0957702,-0.52112256
16.41939,0.334097
8.3105039,0.95210575
14.7921,0.21360201
25.851135,0.50630623
48.566065,0.44759476
15.885427,0.98538338
21.425583,-0.313187
6.153021,0.540117
2.012796,-0.824507
5.744514,-0.524142
42.682567,0.18588
9.532242,-1.142237
31.297582,-0.409057
24.301983,-1.043162
24.128953,-1.185027
32.901169,-0.15392
6.1549463,-1.0617902
10.249823,-0.33151
8.9221106,0.45576514
6.921892,-0.84462
4.90597,1.25808
7.070451,0.827934
39.26173,0.286931
4.8883184,-0.017666746
46.240715,0.039368
17.876587,0.659833
25.199129,-0.041326
5.0936568,0.86323661
50.178558,-1.0819589
9.1148934,-0.40475129
8.8522904,-0.83002002
10.029272,0.22314075
17.507544,-0.242783
12.6209,0.37185001
45.1171,-0.012385
42.49118,-0.4197
14.202412,0.478693
51.153263,0.54233749
17.858448,0.001152
10.275095,-0.49668313
24.569457,-0.44610304
13.938098,-0.807953
33.084415,0.254888
36.658196,-1.2413953
16.28319,-0.419257
2.730154,-0.088747
32.921913,0.40881
8.1036751,0.80434015
26.806782,-0.818665
15.966886,0.246007
0.9439,0.28991
6.564639,-0.31801211
4.0330487,0.067897338
4.8733088,0.66291434
24.078962,-1.176914
38.345055,-0.48566708
12.284968,-0.37858751
1.763349,-0.531175
43.1928,-0.05493
35.403816,0.120487
38.339735,0.52568687
16.630205,-0.335184
3.500669,-0.488831
39.504505,-0.78097552
18.428685,-0.92764702
30.619077,1.082721
9.922404,0.977785
35.351171,-1.09953
18.098558,0.121905
5.310818,-0.131038
27.362369,0.420195
16.482319,0.094066
42.740963,0.53855769
52.72667,0.887463
7.0506493,-0.77649298
19.173863,0.293549
49.137833,-0.20686459
53.733665,1.220985
8.9577318,0.11394564
16.849824,0.858785
18.835466,-0.434742
57.420338,-1.09154
14.229606,0.274079
4.026065,0.215826
18.322846,0.543625
12.3915,-0.091420396
17.512897,-0.284541
56.801343,-0.93642977
3.872898,0.387888
9.3095206,-0.92738801
4.15413,-0.187013
8.998424,-1.1388403
45.690439,-0.31280247
15.746097,-0.653272
8.94721010000001,-0.82740964
18.015648,1.190224
10.507,1.211139
16.838546,0.182726
5.7254525,-0.2730311
0.739939,0.871656
20.490484,1.1133616
8.6882525,1.0613507
2.99714599999999,0.125717
10.115432,-0.737408
19.808765,0.742224
8.4860597,0.60600966
7.68855,-1.14928
5.712402,0.649901
11.495904,-1.109145
22.530777,-0.247263
19.917686,0.10315974
11.788428,0.057995949
1.750729,-1.197873
29.077335,0.39636778
46.401237,0.957591
4.5149319,0.40084573
47.594558,-1.0860616
17.404707,-0.820112
11.618822,0.492068
19.949457,1.185304
17.561129,0.226265
8.03453200000001,0.74535089
32.398983,0.868655
4.7065489,0.77068424
39.444965,-0.47553098
42.390726,0.12345632
51.580597,0.30414498
47.124435,-0.763338
5.991555,-1.067125
46.75667,0.71972582
23.289189,-1.1501906
21.679098,0.891935
42.88452,0.6124
54.634701,0.578566
16.246129,-0.753181
28.025943,1.2554334
23.009535,-1.126114
47.320831,0.718889
12.3567,0.71060401
4.058329,-0.292383
51.818956,-0.16322274
9.9520157,0.089903826
13.2912,0.0097335501
0.337827,0.287589
8.026013,-0.960218
53.772245,0.001892
26.781638,1.107994
30.360654,0.79050183
11.211923,-1.0202581
16.252786,0.973444
18.029119,-1.240023
3.84731,0.288391
29.424295,0.60178301
28.079306,0.53686695
5.0848592,-0.53275455
12.669711,-1.118381
14.165761,0.33916037
27.163707,0.063013
1.84957020000002,-0.46867049
30.755461,1.051263
5.692084,-0.710886
10.858167,0.526737
12.127626,0.096831
39.466431,0.251561
11.3219,-0.660025
12.379754,0.73636603
49.340065,-0.924323
35.606625,0.239161
8.6919604,-0.19727216
35.898892,-0.95978913
16.100795,-0.863374
36.251331,0.902162
50.555561,-0.98007
4.70948440000001,-0.6992582
16.666445,0.838887
6.6110787,0.4676089
4.7389866,-0.7481159
6.1213997,-0.45810079
17.497938,1.1023668
38.448933,-0.819634
48.529144,0.33064117
40.064792,0.43982079
12.992691,1.0748779
9.2319819,0.81487892
8.8800986,-0.95523194
16.048782,-1.14775
40.035629,0.75004
51.4161,0.716131
45.642975,0.601643
15.237,-1.24825
11.432714,1.091635
15.142668,0.255968
13.372135,-0.88288743
11.604787,-0.091614834
31.091417,0.218385
5.912422,-0.508081
14.101779,0.41091038
4.474351,-0.143562
31.167657,0.161883
39.807625,-0.997377
15.437365,0.728441
47.482642,0.64885669
8.5981222,-0.36865689
37.347389,0.20715161
50.016663,0.625277
9.879624,-0.440615
55.75857,-0.80881717
36.569504,-1.1795569
41.614729,0.8234663
24.109961,0.988157
51.077465,0.76954744
47.14307,0.295208
15.585718,-0.28098782
40.39583,0.93537626
5.71912200000003,0.74520802
52.300678,0.453464
49.808216,0.67128042
39.703842,1.013752
13.377247,-1.0850425
17.071601,1.083878
4.8011158,0.78248094
21.023026,0.71689
54.516172,-1.2549336
42.726723,-0.138123
9.714329,1.049532
35.95408,-0.51452567
4.33817499999998,-0.90652598
8.3427043,0.47556289
31.059129,-0.461446
4.2846886,-0.015968775
35.817554,-0.18727823
5.3113463,1.1956921
9.2912241,-0.62689723
31.278461,0.609915
5.5605391,1.0892898
38.705773,1.067865
16.659492,-0.946346
12.861577,0.34443225
12.368783,-0.65407289
54.794127,0.30814097
12.369169,-0.96176161
46.39906,1.1687582
9.3121191,0.02202309
34.625916,0.18254079
26.084493,-0.254581
12.229481,0.088653347
