ra,dec
356.15394,1.013062
357.98418,-0.81824217
348.23749,-0.722779
343.00925,-0.48993402
321.00565,-0.853043
356.92722,-1.242331
318.00394,-0.14919255
322.60567,-0.39321
311.04627,0.435946
310.20282,0.043855
316.94106,0.744741
350.0087,0.184143
348.90018,-0.64984605
356.17343,-0.73503
332.86126,-0.18896963
310.52394,0.44199089
357.87772,1.012957
317.13812,-0.053675
348.85303,-1.1604152
345.78673,-0.43595408
314.30518,-0.207754
323.05873,0.2176
328.86694,1.069241
326.21652,0.811795
338.10162,0.524668
319.60199,1.101832
348.94562,-0.095529
339.9429,0.967208
356.11316,-0.35240973
323.87777,-0.085972
341.31369,-1.156462
342.74989,0.71726478
335.34026,-0.82293324
314.53489,-0.40215518
316.00074,0.91759272
334.87523,-0.35196743
329.97961,1.0798229
332.20102,0.834036
324.42204,1.2188234
350.92336,-0.44305838
348.53873,-0.407656
334.40921,0.097017
323.7696,0.19443
339.71814,-0.559887
347.86617,0.67655557
310.84398,-0.586662
313.62333,-0.80817411
341.16851,-0.464323
315.61273,1.246719
321.2865,-0.672208
323.23576,-0.839182
355.70868,-0.512833
319.20157,-0.658565
356.02377,-0.396298
339.54292,-0.77535961
309.30603,1.146349
341.34833,0.97834599
309.97275,0.481168
355.04147,0.504737
340.61786,-0.069318
311.01846,0.416006
323.58801,-0.58368898
312.40869,-0.775401
317.51968,-0.459269
333.41054,-0.19295251
336.16841,0.32247785
344.17259,0.87643121
357.46189,-1.1998596
335.09036,0.35032
331.73416,-0.363547
318.54278,0.42178607
355.978,-0.53408934
348.1131,-0.796391
309.93158,-0.679739
337.50208,-0.116667
355.34701,-0.651558
317.24396,-1.100977
349.23533,0.79651828
334.91144,-0.589611
321.21228,-0.073136
323.16053,0.55479963
322.50189,-0.352932
348.93893,-0.039378
317.98415,-0.18997485
338.14291,0.748778
318.62305,-0.218833
333.01431,0.222878
357.26288,-0.583141
315.8311,0.779756
330.11578,0.011543
344.37823,-0.68852764
342.77356,-0.8532352
321.79456,-0.931518
341.76341,0.14017904
333.70926,-0.649321
335.73025,0.238979
352.65979,1.153386
322.71253,0.49817213
333.67359,0.367421
320.19541,0.17754081
310.50369,-0.89897
336.89922,0.38905595
335.1359,-0.707045
311.10605,1.156266
312.1775,-0.8435859
332.93529,-0.38379298
324.3352,0.024894
357.29466,-0.334879
336.38484,0.42304952
310.15583,1.235355
354.73215,0.276919
312.40073,-0.173767
323.53389,0.860319
317.73376,0.270029
352.83294,0.35374341
335.52145,1.0859977
330.13034,-0.835713
355.73828,-0.157762
335.54489,0.8875327
350.10678,0.270832
325.43463,-0.5675613
346.54225,1.0707095
335.74378,-0.33328387
337.83435,-0.269101
310.81003,0.200914
320.39255,-0.413221
353.07214,-0.940882
322.10156,-0.457259
353.96108,0.78872539
338.10693,-0.394959
330.20685,0.985722
328.71423,-0.480424
317.07357,0.61046747
351.79514,-1.1467871
330.96115,0.907547
351.93545,0.197735
324.31611,-0.047008
338.4397,-0.865322
358.32056,-0.972559
335.32603,0.29123221
340.06593,1.053766
337.96217,1.0230309
324.91895,1.0159396
332.93899,1.05881
334.6324,-0.88383845
332.20187,0.069433
333.36182,-1.0470561
322.96092,0.079338
313.90668,0.567456
318.70734,0.026453
332.57172,0.3470081
346.32685,-0.302999
310.32462,-0.249112
333.52106,-1.035326
329.64642,0.460638
343.11119,0.98562152
311.61776,0.358392
334.09052,-0.36337
328.72838,1.032544
312.5101,-0.422432
326.11459,1.072049
329.90823,-0.829908
356.70261,-0.161338
319.82142,0.5600164
334.54544,0.66461808
311.33508,0.2784088
347.5938,1.1897599
339.48977,1.2513016
312.10498,-0.724776
331.12119,0.636859
356.32881,0.80318174
316.39552,0.691749
350.42755,-0.1714566
354.49484,-0.80144367
333.62549,-0.647147
358.44397,0.330484
328.92432,-0.619342
351.02887,0.505041
355.69605,1.03348
328.36679,0.351239
323.27527,0.524642
356.40546,-1.202552
358.83515,0.473161
335.2066,0.94195205
327.28128,0.51326
334.22644,0.1892056
335.2363,0.446526
328.17539,0.887081
318.10678,0.36125916
335.32051,-0.371406
336.07254,-0.26846819
336.40592,0.57182723
317.25339,0.08406
340.71637,0.061905
309.85553,-0.43030399
330.52963,1.0017
340.76161,-0.30855126
340.13287,0.909543
345.11398,-1.2032322
353.21367,1.1821101
327.6952,-0.37975933
331.72635,-0.122783
351.05459,0.68614114
338.73203,-1.107565
356.53934,-0.093289
316.8578,-0.54652
356.65814,-0.683298
351.83429,0.72236
315.90598,-0.758727
328.6069,0.164745
339.6614,0.562318
337.15982,-0.49776029
318.70312,0.61758
359.1118,-0.060584458
357.29748,0.555127
355.47095,1.137364
319.1671,-0.452327
330.7478,0.78761631
354.97534,1.12295
348.8523,-1.122692
323.24487,-0.776209
339.91068,0.47043669
352.77068,-0.61003532
321.83237,0.401555
321.33762,-0.00284
331.70865,-0.477894
309.30633,-0.755479
333.34971,-0.73429238
321.55763,0.603109
316.40488,0.424687
335.52879,-0.86235324
342.31966,-0.477682
354.3219,-0.57374
338.15101,0.1178056
319.88649,1.0099887
348.62274,-1.04467
316.52958,-0.126496
339.28897,-0.91646036
344.89429,0.99310098
314.11133,0.136063
358.25967,0.022653
353.42291,-0.663664
340.32507,-1.079768
328.31641,1.024751
355.02056,-0.782491
323.42935,0.540484
335.42191,-0.50652339
328.64342,-0.107838
315.97618,-0.97119
328.62326,-0.838789
354.04446,0.98461821
323.84746,-0.058469152
310.23175,-0.860163
327.00397,0.770646
332.81076,-0.013956
324.41323,-1.168731
354.6725,0.227835
334.24539,-0.873483
313.6048,0.83221203
335.49273,0.077567102
325.61505,-0.274711
311.3046,0.717465
344.24487,0.99474769
320.09434,-0.40221442
341.33236,-0.743681
359.40661,-0.053052126
329.72717,0.762673
315.21225,-1.164508
322.95639,0.29560091
316.30948,0.421849
352.64176,-0.33790056
336.38253,1.2363978
327.62378,0.812852
323.18299,-0.822571
341.67342,0.129803
317.5669,-0.67926623
311.81009,-0.38745
332.51932,-1.207927
322.71786,-0.2441253
354.29445,-0.388653
340.61888,0.552617
331.42904,-0.1210163
326.35161,0.67012627
314.00284,-0.960307
355.48348,0.929655
312.36969,-0.87232125
335.48683,0.52356666
353.24081,0.48875
356.01746,1.114371
355.95446,0.631731
356.63552,0.298486
336.39744,0.55160259
356.81723,0.048406
309.76554,0.156579
356.29853,-0.902926
353.06491,0.783485
311.46825,0.734573
310.24669,-0.3118
316.64855,-0.99819169
350.17945,1.1804098
338.8382,0.979506
313.90875,0.267385
316.58924,0.90334688
333.92993,-0.815025
334.69487,-0.69684743
329.10728,0.871852
334.70924,-0.98529766
359.56052,-0.14461139
344.19815,-0.56015816
357.10666,-0.963273
335.83508,-0.28090004
322.66464,-0.44947276
309.78467,-0.555164
312.15817,-0.85429096
330.21753,0.658306
315.70947,-0.34253864
317.34739,0.966692
318.27768,0.47738
356.90306,-0.115955
355.43421,-0.252832
354.21762,0.13411
336.89472,0.51946357
355.61734,-0.324775
313.20425,-0.449959
319.90607,0.219785
315.90707,1.111876
335.68895,-0.36182004
355.62785,0.753671
314.61267,0.793729
309.93151,0.93881869
335.0863,0.411424
319.50711,-0.306085
347.32092,-0.67283071
310.70554,0.885228
340.11504,0.246968
348.93545,0.327367
355.09856,-0.33565419
316.3312,1.1193
341.1638,-0.114081
324.53494,0.170988
323.5061,-0.865724
335.10155,-0.014808627
315.71706,1.0190894
330.88679,0.66340673
327.07375,-1.1503312
349.92863,0.60084163
335.93155,-0.9314188
352.33618,0.904401
332.20953,-1.21245
354.05716,0.578213
348.35873,-0.550716
357.06213,0.416948
359.42392,-0.252061
354.12161,1.038622
339.06043,1.1354722
322.39674,-1.092308
327.30966,-0.824111
336.98586,0.1837283
314.0062,0.28522474
329.70837,1.17641
337.04739,-0.23769898
355.53201,0.345883
341.44835,1.167631
336.4121,0.37361689
351.30414,-0.446083
334.86236,0.61031953
348.5192,1.222365
343.90687,0.59776956
350.68578,0.74757384
331.71008,0.116572
347.94397,0.015065
349.97014,-0.460149
328.62335,0.128272
322.14003,-0.60771222
357.62378,0.437216
343.03654,0.44871731
322.50611,-1.200897
322.96049,-0.326242
323.79032,-0.83483779
316.49043,0.619584
312.90155,-0.99806467
313.50601,-0.141172
325.71809,-0.18414288
315.69833,-1.0150635
342.3394,-0.510895
335.16944,-1.2538218
352.4451,-0.438502
315.02161,-0.18698692
339.98162,-0.87782295
348.96038,-0.88940151
355.21451,-0.015691
337.15899,0.1932457
336.36859,-1.0053974
316.97744,-0.267168
350.03638,0.905736
350.8897,0.11189339
313.508,-0.701513
336.15684,-0.10001313
338.67927,0.45203446
324.13777,-0.125851
313.17633,0.90843978
348.22815,-0.196637
316.17664,0.319907
342.05646,-0.10089458
314.20624,0.514971
351.34644,0.42577
326.45054,0.084210057
310.40787,-0.659157
309.70462,-0.937803
334.46921,0.89939583
350.80563,0.342619
310.44313,-0.27597839
356.16558,-0.54504901
344.48147,0.336655
347.23646,0.060194423
353.85237,-0.8507416
359.14341,-1.1545473
310.57196,-0.605192
336.75126,-0.97375628
309.70636,-1.17766
311.54005,-0.569926
356.21349,-0.091895994
331.16763,-0.040238
338.41116,-0.506058
355.13461,0.113179
335.94282,-0.37985747
333.80698,-0.22881492
313.70346,0.810295
317.74052,-0.992555
342.37813,-0.91956457
348.60735,1.1608025
311.50558,-1.087866
322.9031,0.49653134
323.33384,-1.0507903
311.26558,-1.0234317
322.59732,0.269061
339.97514,-0.45500249
350.76605,0.737264
330.19715,0.23485708
352.92413,0.89762122
329.12022,-0.559759
309.41141,0.68216139
327.89548,0.346439
340.02316,0.539989
345.91166,-1.013865
316.98761,0.615484
316.3226,-0.02133308
339.84717,-0.541138
352.17777,-0.14975387
332.4498,0.55425358
310.05415,-0.28851748
357.20881,0.330464
336.3228,0.58720887
331.95209,-0.48973905
336.12595,0.79922327
311.95065,0.187208
329.92441,-0.077965
311.27347,0.83729231
356.70508,0.39328434
310.90366,-0.184905
353.35066,-0.44761258
332.82037,-1.005633
317.92099,-0.778668
317.85366,0.45036
344.17265,-0.87812119
318.10913,0.626669
313.51175,-0.519598
355.37778,0.476541
335.35711,-0.66620444
323.20375,1.128625
356.26694,-1.0428504
336.07766,0.58390898
339.7476,-0.520861
334.33885,-0.54010897
327.02084,-0.463728
309.78295,0.618959
354.12662,0.685324
339.86511,0.175159
348.75476,0.59035654
331.31369,1.145665
331.61731,-0.858765
327.04761,-1.0170899
310.2642,0.925419
323.59066,0.694198
341.23629,1.0697514
348.71423,-0.302585
319.52658,-0.76418966
356.30939,0.849296
319.10025,0.133563
329.59356,-0.55424595
359.18564,0.95939292
310.0925,0.992369
310.03165,-0.50030959
323.55523,0.834763
357.00633,-0.781263
315.57144,-0.40598466
354.20891,0.24308619
358.98457,-0.57562578
328.1272,-1.194885
336.1328,-1.1667433
340.19574,0.29837
349.45638,-0.3917007
355.99597,0.578075
317.62369,-0.809949
356.72848,-0.675229
344.48406,-1.0307242
359.5321,-1.158034
310.89892,-0.00983
334.36415,-0.17123782
322.37055,0.042852747
310.79053,-0.31487611
341.82293,1.013948
315.60776,0.921658
352.57455,-1.102378
345.5424,-0.97100054
334.01144,0.244796
355.48204,-0.369212
341.08494,-0.811246
339.80989,0.578114
341.49349,-1.1740533
326.20087,-0.13013
313.58554,0.29199097
357.70547,1.089575
334.50418,-1.021859
336.84798,0.48266579
345.88268,1.2312588
335.44315,0.174728
352.96851,0.375007
336.98827,0.16468322
335.78871,0.09114053
319.41197,-0.39854135
325.47678,-0.083036477
313.56775,0.017548684
357.7009,0.1486789
349.40277,0.079259
323.60715,0.042589651
334.99165,0.85454315
328.10851,0.73813761
330.76688,0.219764
319.84226,-0.258604
349.98264,0.112944
335.98919,0.87080169
340.49956,1.0266192
333.70996,1.255534
353.9228,0.038739072
352.75309,1.0062634
344.10249,-0.18364108
334.30214,-0.1247038
325.56638,0.485846
354.50147,1.1191849
316.72303,-1.098106
318.62048,0.42562566
352.6048,0.010748
318.7081,1.035334
328.40094,0.179605
336.78694,0.64918546
336.72794,0.245709
328.2052,-0.225813
320.87692,0.710801
318.80426,-0.530185
314.44572,0.78070662
349.63843,0.900276
333.46044,-0.52809098
354.63267,-0.085768
330.10312,1.063552
309.52148,0.14270405
320.37858,1.2008328
314.9053,0.884057
323.74338,1.1770037
313.9062,-1.1070653
316.1051,0.163778
317.48834,-1.036057
309.79606,-0.00164
335.71099,-0.93993252
341.62604,-0.017557
332.49768,0.7648403
354.86196,0.027906074
327.00322,-0.32596748
359.45639,-0.593928
328.86758,-0.596926
356.32478,1.036699
335.18879,0.085603998
323.5184,-0.981704
351.59533,-0.93187383
330.95851,0.44155841
340.96559,0.633804
342.34452,-0.449936
323.19046,-0.958566
311.37136,-0.079423
326.82678,0.71291667
321.58006,1.163319
322.05496,0.78440668
356.61052,1.132055
358.06228,-0.085313741
330.75754,1.060587
341.09525,-0.584878
337.43228,0.640735
336.01491,-0.60249048
341.87244,-1.1867952
356.50186,0.233668
352.55957,0.449949
325.61723,-0.4475526
324.39735,-0.212998
325.58462,0.73574986
311.60797,-0.585681
358.90666,0.70751133
332.31052,-0.81473
322.51108,-1.01658
330.31424,0.244643
340.59661,0.425396
355.47076,0.436837
317.99262,-0.21309976
341.00133,0.29827
311.81387,-0.53597897
318.77881,0.959128
335.84638,-1.1522798
343.5963,0.019907192
315.73548,0.388699
316.25729,-0.597109
324.60718,-0.438158
314.67346,0.5442258
349.18626,-0.66298514
336.37082,-0.6501996
357.10736,0.182374
320.00153,-0.924474
352.1318,-0.118905
354.89796,-0.204746
340.71447,-0.544728
349.77926,-0.80601292
356.69316,1.2579954
320.48218,-1.1559518
313.40414,0.424526
332.40962,-1.162107
329.50345,-0.716002
348.58983,-0.5399647
339.70962,0.259808
344.80123,-0.46333251
314.31281,-0.220203
354.65008,0.410219
317.47442,0.80566466
354.02769,-0.87217276
314.90518,-0.971604
356.73975,0.902922
358.50366,0.965005
328.89795,0.89568553
329.0311,0.71296
335.10394,0.76908515
311.07654,0.54284325
318.01056,-0.99739497
309.93801,0.626057
311.09608,-0.216442
323.07978,-0.092999
330.01746,0.430744
354.85444,-0.97011301
318.02556,-0.387381
336.5307,0.48497419
310.30395,0.581368
332.32861,-0.19316253
355.25226,-0.104102
329.1882,0.93635924
352.64081,0.344123
331.60461,-0.43507074
333.44821,0.38366713
318.38693,-0.02093
334.22067,0.286588
329.11774,-0.77142699
337.1293,0.099782
354.75994,-0.483769
321.50302,0.635545
313.80539,0.46497
354.72645,0.46785572
318.04745,0.3302355
310.1095,-0.075751
309.40744,-1.130754
353.14435,-0.824348
333.22934,-0.583996
324.2273,0.183634
337.72974,0.395432
311.00543,-0.4992
334.81628,-0.56730237
350.80652,-0.924621
311.1907,0.41554424
334.92938,-0.7946946
332.83667,-0.97574198
336.69404,-0.83760537
338.58318,-0.13821865
325.12396,-0.043863
335.34351,-1.1599146
350.74548,-0.909528
329.48184,-0.587438
331.46593,-0.25363883
333.60113,-1.208744
342.30643,-0.559023
312.30753,0.296058
336.47091,-0.155361
355.31558,-0.517413
321.86508,-0.212389
338.23377,-1.168009
312.09826,0.49061094
336.90487,0.18425474
315.63907,1.1718335
311.30185,-0.790282
311.2048,-1.046122
332.81522,0.241428
330.06017,-0.60450919
335.65016,-0.5264152
359.40106,0.33254
318.90201,0.276681
338.92166,-0.169621
326.552,-1.1137436
340.87574,-0.65225
352.42554,-0.420097
359.56326,1.177348
325.9649,-0.30412854
354.21512,-0.401622
338.06026,-0.36572705
334.81344,-0.8093026
320.31596,-0.87430591
355.14358,0.510047
321.64941,-0.231996
310.42687,-1.16703
354.93433,0.66164808
336.01447,0.22998352
335.15229,-1.0540021
312.71027,0.2865
310.90768,-0.09806
323.25802,-0.97448291
334.61771,0.624076
314.11054,1.118439
314.37799,-0.89620435
358.22516,1.0820473
314.96986,-0.087967238
310.38671,-0.262126
339.34326,1.178009
314.39319,-0.10704381
314.00592,0.996157
315.98401,-1.002237
347.41004,0.55534279
311.99983,-0.15253831
354.23932,-0.144714
317.1222,-1.091276
329.94493,0.73340372
347.06976,-0.05279023
343.84793,-0.70677617
343.49922,0.04399124
323.92827,-0.203361
354.76344,-0.53993
351.40134,0.992163
333.52646,0.676253
351.10678,-0.38814093
356.49585,-0.63369731
359.66547,0.595762
352.54211,1.009019
333.80817,0.944739
319.74628,-0.402777
331.60635,0.519865
337.10708,0.093772415
331.63342,0.191673
338.6577,0.35325686
340.63657,-0.861267
310.60724,-0.201928
311.87259,-0.652616
314.80026,0.9365
356.26706,-0.745921
356.68592,0.586756
336.35492,-0.7820375
318.19472,-0.787807
343.14404,1.076239
334.81213,0.776675
355.03066,-0.854692
335.94155,-0.9452999
328.50964,0.417426
355.15149,-0.380132
324.74967,-1.1090367
329.32749,0.22147363
357.41812,1.100049
355.41453,0.008751
310.3046,-1.203536
355.20582,-0.742727
319.00504,1.170858
352.14754,1.036163
337.41748,0.722974
354.76279,-1.193395
355.20229,-0.695084
325.42517,0.46801
334.62148,-0.15581074
334.35716,0.76039996
354.04544,1.133045
354.98534,-0.39151226
350.22958,-0.124023
354.02527,1.192343
331.24823,1.050856
319.6501,-0.16430041
322.47984,-0.302719
315.61237,-0.333036
342.25536,0.742286
329.32504,-0.551652
338.02948,-0.66554
334.27877,0.21541365
326.4699,0.567042
339.35142,1.0527205
309.96561,-0.43042362
349.7108,0.252899
356.65668,-0.19941674
319.73072,-0.6303646
323.2634,0.720108
336.04497,1.1341613
354.95943,0.68940769
315.0692,-1.1309586
336.4511,1.1872689
340.00289,-0.897771
311.55469,0.049748216
353.43581,0.18641809
356.58806,0.661707
329.17139,-0.988445
317.35602,1.182387
352.23529,0.562962
321.66018,1.030007
341.7033,1.172334
334.82245,0.73441163
353.4681,0.31429576
328.37212,0.490281
329.40091,-0.5614
353.61697,-0.765883
310.30225,0.013909218
349.35556,-0.3213973
350.60565,-0.727385
327.60144,0.650889
333.68861,0.68950573
310.14378,0.166046
355.25388,0.19402803
322.82373,0.5346421
335.57563,-0.24329134
311.26495,0.92752951
310.63001,0.084635
355.04233,0.421414
316.57599,0.719419
340.20622,0.499318
316.79019,1.1105549
323.99335,0.268318
336.1336,-1.112489
329.25888,-0.770466
310.09787,0.107069
314.00409,0.8092
335.59144,0.70516429
323.27368,-0.279389
321.96359,-1.036307
323.25018,-0.697996
335.97518,-0.84137923
357.07599,-0.392082
317.66946,0.063368
338.94318,0.30212472
352.58039,-0.6934696
350.26629,0.95606181
350.5109,0.733161
323.20185,0.026896266
356.00183,0.086238
318.50168,0.351065
354.20801,0.64575
310.95943,-0.243429
309.75463,0.30102586
319.62192,-0.763543
336.04022,-0.15184965
333.81821,0.878173
336.53733,1.1025976
322.48674,0.962921
313.66754,-1.0914689
310.05507,-0.334128
349.73276,-0.955815
334.95971,0.40803468
316.77064,0.416686
357.93909,0.39733
324.62313,-0.531487
345.50337,0.46506228
348.44617,-0.22784278
337.51837,1.134962
358.23492,-1.077564
324.01335,-0.27564
340.95979,0.587746
355.64435,0.7136
331.45587,0.005512
311.76257,-1.219439
324.72979,0.51123131
323.80017,-0.278602
353.68826,0.59227108
354.94293,-0.674373
337.8223,-0.292384
347.56825,-1.0788879
316.10172,0.474794
336.49357,-0.41895541
354.67045,0.61958298
321.70251,-0.84307086
326.80798,0.020818
325.60525,0.126694
310.15767,0.86280582
330.51494,-0.69544939
339.36191,-1.0196931
338.20575,0.788366
339.64063,0.495606
356.5177,-0.179011
352.50928,-0.367185
325.66218,-0.68615119
336.56076,-1.0041635
336.57421,0.80578913
323.22269,-0.805331
314.82031,0.51717162
317.94083,-0.176784
352.69537,0.29393738
335.51683,-0.87734467
318.40305,0.145119
342.6094,0.10114603
350.76445,0.855943
355.62574,0.831119
320.26964,-0.051452467
352.15485,-0.900886
326.20547,0.585066
335.53316,-1.0428323
352.71429,0.649821
321.19959,0.21129
340.80668,0.696057
359.35038,-0.41231315
319.80209,0.145521
339.81747,0.778381
322.07082,-0.766022
341.9573,-0.48427914
327.7278,-0.973815
333.29378,1.0240154
310.30243,-0.780708
334.83221,0.73263472
328.72418,-0.443739
356.24802,0.01653
344.10101,-0.46772897
340.13997,0.607823
319.35521,0.578579
331.73453,-0.170404
339.87663,0.484739
355.51817,0.68772056
355.56216,-0.905143
335.41075,0.84793619
333.31509,0.48013666
317.43935,-1.077224
330.07504,-0.857473
325.59238,1.019304
330.70636,0.310026
333.87085,-0.68841975
336.95038,-0.14435755
336.75714,0.7857379
355.12288,0.577718
337.5368,0.827923
318.388,-0.030710725
342.3922,-1.0742092
334.86481,0.13804647
352.31073,0.302026
316.4147,0.54111
316.82313,-0.481292
359.6351,-0.302027
357.2613,0.715084
336.38751,0.91008535
318.22057,-0.88642599
357.37662,-0.249213
357.74288,1.1790727
309.61799,0.9993387
315.50326,0.852855
339.69585,-1.2461352
320.09067,-0.033952
354.68796,0.34284
329.85428,-0.469261
335.02213,-1.1664925
353.59554,0.99851877
334.91352,0.022595373
312.37546,-0.170694
355.72043,1.188989
319.93466,-1.232649
354.62777,0.64284898
317.84949,-1.0736218
327.10001,0.406611
342.34544,0.12871021
313.25835,-0.92627985
312.91138,-0.597552
355.80666,0.332709
318.10303,0.45508
320.0597,0.63228812
323.49567,-0.822299
327.60092,0.555316
332.81088,1.005599
324.70002,-0.574004
313.56346,0.77083898
312.38847,0.61864578
350.99991,-0.98168591
317.73621,-0.92247958
325.48038,0.580778
312.60541,0.467914
331.60693,0.856658
317.26251,-0.83503
332.12619,-0.20132844
311.69182,0.073935
310.99015,-0.99754122
316.39141,-0.685545
356.31403,-0.178112
341.83722,0.249829
311.60799,-0.006057
322.57618,0.973323
335.02091,-0.198947
317.60062,-0.211179
335.80723,0.4618656
357.28444,-0.656088
351.34002,-0.67243285
332.73137,-0.41334197
314.6022,0.118839
334.38054,-0.1944739
331.73129,0.8444
317.447,-0.354522
329.0047,0.694417
325.12159,-0.524955
350.30862,-0.426025
315.31149,0.716738
352.12106,0.82504
310.39218,-0.34095698
323.85597,-0.19807791
313.3891,-0.62495029
342.83029,0.15590984
341.98861,0.84696
334.75797,-0.54058249
311.96739,-0.570667
326.60321,1.036013
355.70472,-0.55538
357.81592,-0.277572
329.06624,0.735032
341.32749,0.516451
310.39858,0.300086
342.26045,-0.620056
349.72388,1.207058
309.50299,0.679932
340.00531,-0.886139
323.80237,-0.117974
352.52078,-0.20259282
319.97911,0.99949082
334.78392,0.11849842
328.50958,0.613648
317.54143,1.052685
338.4024,-0.88123298
310.69321,-0.693055
352.89447,0.33864562
353.96292,0.60412488
358.30631,0.652383
312.1954,0.3619
356.20987,-0.88992
338.7468,0.599725
328.832,-0.498598
320.22354,-1.14988
328.88157,-0.91205339
318.04182,0.022054
332.31735,0.170838
317.9072,0.211494
356.9058,-0.97027306
330.90134,-0.925006
329.11816,-0.916989
327.00778,0.868158
317.19735,0.787182
356.60028,0.45278
349.158,-0.18575882
320.10327,0.299758
313.81375,0.20149568
352.40463,-0.734158
319.01865,-0.31385064
358.45291,1.123376
346.18906,-0.401748
337.70615,-0.407346
322.42689,-1.0982037
328.46341,-0.68742221
353.92505,-1.166651
333.60016,-1.1240683
332.50284,-0.348597
314.25988,0.43992258
318.12607,-0.21183
322.14332,-0.306031
350.535,0.635566
350.91413,-1.167054
313.3074,0.648551
334.97515,-1.250699
328.16643,0.79609632
352.25629,0.118664
323.23313,-0.705121
317.81724,0.422741
355.71862,0.62806152
353.19205,-0.834942
353.69746,0.96925725
311.84756,0.542289
321.37979,-0.736496
311.75534,-0.13350793
313.60861,1.050499
313.40921,0.783044
325.29066,-0.019969155
353.54951,0.098802002
348.11707,-0.664911
313.932,-1.043467
340.44293,0.3757
343.36523,0.4732154
359.28929,-0.8176828
322.82126,-0.294761
320.40045,-0.545824
359.52588,-0.28206487
336.91441,-1.1144314
323.20042,-0.95658093
355.97845,0.449451
319.95715,-0.872399
352.51779,-0.60729
347.9534,-0.49586099
322.21356,-0.821476
340.78666,0.204739
340.18709,0.740466
343.71243,0.88943999
354.4852,0.048181533
337.92065,0.288287
327.47009,0.633482
332.82101,0.884917
311.37771,-0.164891
330.90247,0.024236
356.76483,-0.847259
352.72272,1.104706
310.93365,1.1762014
309.80972,0.801235
337.43921,-0.540341
349.51297,0.782258
310.95662,-0.752416
323.70895,0.706964
332.12128,-1.005363
311.10202,-0.143037
356.85004,-0.95826357
327.00078,-0.05855
352.91727,-1.151363
311.22713,-0.561278
349.53388,-0.874484
351.20187,-0.912124
354.20807,0.859931
309.74919,-0.09023
335.49546,-0.53794744
332.70145,0.89615073
323.5328,-0.55315165
339.60217,-1.230327
340.21623,1.056519
355.32663,-0.567313
334.51529,-0.31467548
322.36957,-0.827442
311.96588,-1.00176
356.97049,0.759311
340.66526,-0.98445087
323.63645,0.51010949
356.87643,-3.4E-05
356.07346,0.123788
335.83613,0.51706982
322.24731,1.1830111
355.15488,-0.112671
358.65845,-0.076485
331.4068,0.367141
356.6004,-0.130635
344.15227,-1.0917938
341.13432,0.853586
356.21118,0.97867
322.99266,0.088826
332.30225,0.41764293
356.62663,-1.052808
319.7019,0.19962
338.83753,1.1165188
320.49812,-0.96561117
314.30048,-1.212454
337.04761,-0.067297125
335.62504,-0.70284469
348.85568,0.063175
359.26817,0.33175291
343.75715,0.75196472
335.49876,0.98479838
335.0173,-1.258373
338.38472,0.71226713
309.86549,-0.1162
346.84263,0.12728738
319.76872,0.62904632
335.82737,0.48369527
328.38989,-0.54356355
330.61722,-0.224835
354.8336,-0.59052977
342.89276,0.83973802
331.62766,0.347072
350.10365,0.5118588
359.92874,0.713735
353.81598,-0.68936
310.40076,0.633772
358.14609,0.182381
342.01856,0.69349065
324.94504,-0.468869
333.57146,0.43774786
330.00101,0.613393
340.6544,-0.038122
341.09692,-1.219196
341.4642,0.248717
335.52274,-0.85207009
325.94983,0.16251376
322.62295,0.868126
359.19336,0.65299656
350.41858,0.312264
333.68143,-0.62585755
359.92749,0.370493
323.03902,-1.2424945
334.48315,-0.8093988
351.84051,0.402221
341.64548,0.350349
312.3009,0.311143
354.2837,0.94669244
312.28469,0.32498
316.01071,0.415472
334.6244,-1.0072792
327.34335,-0.417641
324.58768,1.008646
329.61728,-0.031675
331.69636,0.98513065
356.71148,-0.332935
320.6563,0.25502362
326.00427,0.192174
350.68964,-1.075991
343.58365,-0.4026419
310.77107,1.183033
342.18122,-0.70472544
357.1712,-0.789353
318.93781,-0.82655787
334.77793,-0.53873752
335.24065,-0.19421393
317.59398,-0.032971
335.95989,0.89369253
327.30945,-0.152517
342.37257,0.93149028
334.91412,0.57000205
336.38034,0.82241261
335.63348,0.44708372
318.52375,-1.050268
320.59872,0.23177483
335.45995,-0.80584156
318.97004,0.99915154
325.80084,0.036519
341.7335,0.617076
333.31033,-0.677347
335.7039,-0.88636309
333.17271,0.60997305
323.3392,-0.50109867
319.00919,-1.037597
330.87022,0.39130175
321.35159,-0.718932
337.21503,1.188107
312.14382,-0.523363
317.07351,0.910763
359.21974,-0.60911748
327.62402,0.033355
331.80807,-1.122387
312.33557,0.119817
336.80632,0.020465298
337.00498,0.41101489
321.68842,0.71156917
317.45961,0.71484812
313.2012,-1.251064
326.91556,-0.094
356.62094,-1.240937
338.0499,0.69497004
327.10303,-0.083239
341.88062,-1.1434319
332.72586,-1.052326
309.64314,0.112379
340.23605,1.141821
339.81836,1.088509
321.99126,0.202278
319.71738,0.840411
312.74061,0.78718686
312.15696,-0.324059
315.30685,-0.192862
342.3206,0.142636
357.49374,0.40202538
324.74371,-1.179482
336.51443,0.21743778
340.40533,1.058373
333.10507,-0.376267
330.52063,-0.303256
355.63227,-0.885137
352.63074,0.664669
323.40811,0.746043
349.47788,-0.71827873
343.39249,-0.273203
350.50302,0.908834
